colaborador_id,area,nivel_cargo,genero,raca,data_admissao,idade,salario_base_inicial,tempo_casa_meses,engajamento_medio,horas_extras_media,performance_media
2122,Risco & Compliance,Sênior,F,Branca,2019-07-15,32,11738.774426438567,80,73.4856144109085,10.573370901305328,2.9708256714953305
2123,Backoffice,Júnior,M,Branca,2020-12-11,37,3200.21979633489,63,74.49738546879001,14.320648298961613,2.64417064372799
2124,Tecnologia,Pleno,M,Parda,2024-09-24,38,6431.331756534249,17,63.14172936879795,20.230409172754374,3.2507711377685173
2125,Backoffice,Sênior,F,Branca,2018-04-10,34,9352.48071268288,96,76.66346279577031,12.31442207183917,3.3443486851855457
2126,Crédito,Pleno,M,Branca,2024-03-23,39,7129.317407081349,23,76.13361636378576,12.614186580573282,2.91353403559102
2127,Crédito,Júnior,F,Parda,2017-09-10,49,3262.2128065603983,103,73.99849397070467,11.074260801038308,2.798695483014161
2128,Comercial,Pleno,F,Preta,2024-11-19,44,6490.333899821835,15,66.75075123056467,10.401475099997386,3.205867229659537
2129,Backoffice,Pleno,F,Branca,2021-09-12,30,6506.225790162168,54,76.46865143758747,10.01804572980197,2.8339855529538625
2130,Tecnologia,Pleno,M,Branca,2019-08-19,25,8497.711574063136,79,67.80504051363847,20.796931019820573,2.92388259066376
2131,Comercial,Júnior,F,Branca,2021-02-16,31,2789.384285441948,61,62.0195201671262,10.327148718573406,2.7009158731914664
2132,Comercial,Júnior,F,Parda,2017-09-21,28,2753.7044505937374,102,66.5694611669012,11.557609999096462,2.804759062665847
2133,Risco & Compliance,Sênior,M,Branca,2017-09-27,36,12509.718752370029,102,74.62695504351281,9.457346587258005,2.966551801640234
2134,Risco & Compliance,Sênior,F,Parda,2016-02-19,26,10863.474008523835,122,74.02467723481554,12.087205045553846,3.3167336863444508
2135,Crédito,Júnior,M,Branca,2016-02-21,33,3148.088143392655,122,77.7794199566832,12.617521878731432,2.8023941830012604
2136,Backoffice,Líder,M,Branca,2018-06-23,39,15134.912019520036,93,72.44240999391437,14.303846794835785,3.308203665932073
2137,Comercial,Júnior,M,Amarela,2022-08-16,33,2805.9782915134124,43,64.70026297140032,8.983843286949766,3.0315661818299073
2138,Produtos Digitais,Pleno,M,Branca,2021-01-28,28,7534.410149422658,62,73.42615227887458,12.536082987733003,3.3230437817019935
2139,Comercial,Sênior,M,Branca,2016-01-10,41,11137.747129233352,123,63.04831997401262,14.549984451549628,3.0270597687223155
2140,Backoffice,Sênior,F,Branca,2023-07-08,22,8538.065587124174,32,74.94543008550566,11.922972933113174,3.229593689218199
2141,Produtos Digitais,Sênior,M,Parda,2021-01-03,32,11735.791433188257,62,73.30347476749051,11.451110252275578,3.157921226893709
2142,Risco & Compliance,Júnior,F,Parda,2024-08-08,33,3071.4945757699707,19,74.4374051000004,11.950437934041068,2.7614320898010543
2143,Crédito,Sênior,M,Branca,2021-09-12,34,11868.961674291802,54,74.01687558034655,14.326433604483134,3.116513057719557
2144,Tecnologia,Júnior,F,Branca,2016-10-01,35,3325.9738350786797,114,66.97922477818686,21.685199516820713,2.7253168624154718
2145,Tecnologia,Pleno,M,Branca,2019-09-26,37,7436.088012622785,78,66.72552111305554,20.577828016274477,2.8440912627630475
2146,Produtos Digitais,Pleno,M,Parda,2021-06-25,33,8409.429178333528,57,75.60952465284873,10.956750736119169,2.8539632974849702
2147,Tecnologia,Pleno,M,Parda,2015-04-14,31,8284.65823333464,132,68.20417082894657,19.974578607894895,3.0989390586506658
2148,Tecnologia,Júnior,F,Parda,2015-02-24,31,3446.1032901025364,134,65.36454433979351,21.21944952752764,2.5663389227895776
2149,Tecnologia,Sênior,F,Parda,2016-04-17,30,13690.04871268546,120,64.82841795848226,18.409123516323408,3.190073913187828
2150,Produtos Digitais,Júnior,M,Branca,2017-07-07,38,3727.911107274455,105,76.79350482174665,14.171432629187898,2.7133467661093023
2151,Tecnologia,Júnior,M,Branca,2019-04-17,30,3948.862358894596,83,66.06577216509316,22.351213160547506,2.872601645108526
2152,Comercial,Pleno,F,Branca,2019-11-15,39,5875.212428668419,76,63.847061434765095,12.567786463169844,3.059422236367036
2153,Crédito,Pleno,M,Branca,2016-05-18,34,6102.390171723847,119,71.34490318608266,12.167727643416915,3.1028038328413685
2154,Produtos Digitais,Sênior,M,Branca,2021-09-23,30,14367.767024428487,54,72.95064885610869,9.597658077209365,3.2300817076270882
2155,Comercial,Pleno,F,Parda,2020-12-15,37,5491.972713388232,63,68.15265366048901,13.882865805199879,2.8635181167613726
2156,Comercial,Júnior,M,Parda,2017-12-10,29,2708.961083422132,100,64.63785247723538,10.58458375107375,2.5931925447845243
2157,Comercial,Sênior,M,Amarela,2015-02-19,37,9574.96878576815,134,64.36271877726175,8.945722850759951,3.3122144154772144
2158,Tecnologia,Pleno,F,Branca,2015-10-11,35,7844.903050708836,126,69.81371761428802,21.907913877632023,3.0693594662804373
2159,Tecnologia,Júnior,F,Parda,2018-11-30,30,3450.746038639456,88,67.79914206780605,22.02409358962336,2.7986295947558326
2160,Produtos Digitais,Pleno,M,Parda,2016-07-16,37,7331.297539239982,117,73.43115249671159,9.644356946048681,2.8858176615743467
2161,Crédito,Pleno,M,Parda,2018-10-07,37,5885.604005226664,90,76.1229755047316,13.86180248000459,2.880689391631536
2162,Crédito,Pleno,F,Branca,2021-04-11,40,6841.301211000567,59,75.78001508409619,13.190478852641647,2.976197254532446
2163,Tecnologia,Pleno,M,Branca,2020-06-20,39,7339.452530959161,69,65.71549415022788,19.673892938156044,2.977860842980016
2164,Produtos Digitais,Sênior,M,Branca,2017-04-23,36,12422.164361731371,108,74.7446378871827,10.585956639592574,2.9663256462602745
2165,Tecnologia,Sênior,M,Branca,2018-06-08,27,10826.19561503634,94,68.08800050663744,21.478180315162906,3.271433327255814
2166,Backoffice,Pleno,F,Parda,2021-02-19,48,5579.027545558881,61,74.0386355930848,11.386283647023538,3.1753717749531867
2167,Crédito,Júnior,M,Branca,2023-08-09,25,3748.2922899591376,31,74.0084301572177,11.807561197642272,2.9220276274683403
2168,Comercial,Sênior,F,Branca,2022-07-12,39,10645.84639398153,44,64.81272608736259,12.0104392735662,3.130701173811918
2169,Crédito,Pleno,F,Parda,2020-07-12,36,7646.8454220105505,68,77.62278412639192,9.600761621923175,2.99931126190029
2170,Tecnologia,Pleno,F,Parda,2018-08-15,26,6396.561047354599,92,66.99638330113416,22.15394533743688,2.907933955866326
2171,Crédito,Pleno,M,Branca,2018-08-25,33,7865.487985785518,91,75.16547794324269,12.116047368217664,3.0291355790931074
2172,Comercial,Sênior,M,Parda,2023-10-15,33,9524.236757882343,29,67.58947469975419,10.131338109884345,3.087681761890428
2173,Comercial,Pleno,F,Branca,2015-05-24,41,6882.716032965536,131,67.44783078608926,13.699427629726806,3.026226557221149
2174,Backoffice,Júnior,M,Branca,2024-11-15,29,2638.489638814517,15,73.64539399128692,13.223773490207831,2.9414259732396704
2175,Comercial,Pleno,F,Branca,2021-08-21,32,5948.76549764084,55,63.49202079515479,13.134827638956127,3.181579926772488
2176,Produtos Digitais,Sênior,M,Parda,2021-10-22,21,12908.40709012998,53,74.93172464145316,12.92069880196842,3.328418535093659
2177,Comercial,Júnior,Outro,Amarela,2015-05-19,44,2870.184643494872,131,66.3050807471651,11.736211330077452,2.7235557826505126
2178,Crédito,Líder,M,Branca,2021-01-19,27,19021.30986102201,62,74.84359769126564,10.608400989921293,3.2202335848099417
2179,Crédito,Pleno,F,Parda,2019-11-05,35,7410.08720525629,77,74.58906205912918,11.335654202276027,3.0459370907596983
2180,Risco & Compliance,Pleno,M,Branca,2016-01-22,33,7574.459841755496,123,73.6992909696633,15.10919652690243,3.0937276835408163
2181,Tecnologia,Júnior,F,Parda,2017-10-11,33,3877.7040180572017,102,67.73151719080859,22.31161302458756,2.689548030216699
2182,Comercial,Júnior,F,Branca,2023-11-24,38,2966.9309439550525,27,66.3477522955314,14.022473427891105,3.007528259389815
2183,Comercial,Sênior,M,Branca,2020-06-30,44,8770.221588840674,69,63.96278317555423,12.82736545147172,3.1527027881576632
2184,Tecnologia,Júnior,M,Parda,2019-02-17,35,4308.631596953088,85,67.78482237876854,20.324532316559917,2.580017477150147
2185,Crédito,Sênior,F,Parda,2015-09-23,37,11677.780752616376,127,72.21906880725932,11.208647565262561,3.186961294885981
2186,Backoffice,Pleno,M,Branca,2022-02-19,35,6042.816473170142,49,74.20504306271239,13.267460766469023,2.84001561441867
2187,Backoffice,Júnior,M,Branca,2022-01-09,40,2770.264741048571,50,73.94418328445073,11.99441262709089,2.7787523057832986
2188,Produtos Digitais,Júnior,F,Branca,2021-02-19,31,4107.9745854377725,61,74.90159914618972,12.281514682170068,2.8799236357436153
2189,Produtos Digitais,Pleno,M,Branca,2020-02-06,40,9175.463888499717,74,74.58787769565748,9.264958444670283,2.888199069874919
2190,Crédito,Líder,M,Parda,2019-05-03,40,15523.720591296043,83,71.86554667499911,11.524403756373756,3.0312093928132993
2191,Comercial,Pleno,M,Amarela,2020-12-05,40,5626.270651794458,63,68.97190638216784,14.208773043957658,3.0432060795948606
2192,Backoffice,Pleno,M,Branca,2017-05-01,30,5105.022134500435,107,76.00301303017898,12.188512671050894,3.126926294112305
2193,Crédito,Júnior,M,Branca,2024-05-28,32,3752.4434604379408,21,73.5257583411376,11.739151128997955,2.7137495866420807
2194,Risco & Compliance,Pleno,F,Preta,2020-11-19,35,5732.849615635223,64,74.15590942776659,11.223796483728096,3.0031218992100954
2195,Comercial,Pleno,M,Branca,2018-02-09,25,5246.936969732409,98,68.07534199559663,13.030815875389878,3.2167012915340814
2196,Tecnologia,Sênior,M,Parda,2019-06-30,43,11744.352922952632,81,65.01155274722952,22.8324535387263,3.167133893831389
2197,Tecnologia,Pleno,F,Branca,2023-01-19,33,7531.923407072275,38,64.1411750868679,18.9545632594537,3.2077096681358643
2198,Backoffice,Pleno,M,Parda,2016-08-12,35,5539.729908956893,116,71.60258120622738,12.783965694926593,3.2152439920410676
2199,Risco & Compliance,Júnior,M,Parda,2017-12-04,30,2849.3681475641,100,72.58724104594619,13.530312969006195,2.8673503645934777
2200,Tecnologia,Líder,M,Parda,2021-10-16,26,21323.3900130241,53,62.0698859191343,19.181385366402004,3.4101966878436407
2201,Backoffice,Júnior,F,Parda,2018-02-25,30,3237.2034399061613,97,72.1515925698505,12.084548332045477,2.9030938748708266
2202,Comercial,Júnior,F,Branca,2022-12-02,35,2801.420690916684,39,65.80019090347527,12.283551148264403,2.6815171359870935
2203,Tecnologia,Pleno,M,Parda,2016-04-21,38,8020.932634354307,120,68.66777358436535,18.639230623263522,2.8942707791809528
2204,Comercial,Pleno,F,Parda,2022-08-15,34,6141.435740489803,43,65.60331221169405,14.001245185952063,3.1237636016049195
2205,Produtos Digitais,Pleno,M,Branca,2015-09-07,36,7462.068368863667,127,75.24955683112043,11.99528786569793,2.999731283162326
2206,Backoffice,Pleno,F,Branca,2015-02-15,31,5293.313353478162,134,76.79859120927172,13.420093079395473,3.014622315922555
2207,Tecnologia,Sênior,F,Branca,2023-12-23,36,12466.824403664188,26,67.15648594749041,18.365111327460244,3.178260387554318
2208,Backoffice,Júnior,F,Branca,2020-10-22,42,2780.9475849802425,65,76.57547324270165,12.984763180624517,2.9579897507842525
2209,Tecnologia,Sênior,F,Branca,2018-07-08,38,11717.10998086724,93,65.61954419721907,19.423869736807756,3.160513200986483
2210,Backoffice,Pleno,M,Parda,2017-04-28,38,6225.844829681804,107,72.07157010222444,15.68930450516416,3.1146123706398714
2211,Produtos Digitais,Pleno,F,Branca,2021-03-01,35,8054.954889858846,61,75.55121888853527,11.857765669431716,3.007780450363308
2212,Produtos Digitais,Pleno,F,Preta,2020-02-01,24,8476.280791605583,74,74.00578337904486,12.100826193404048,3.0960641619990468
2213,Comercial,Júnior,F,Branca,2024-11-28,27,2720.346150151088,15,63.313783734459555,11.155213353276773,2.8391380789095795
2214,Backoffice,Sênior,M,Branca,2024-10-28,36,9595.496838171988,16,73.91159838161018,12.201939166935729,3.1997465688196116
2215,Produtos Digitais,Pleno,F,Parda,2021-05-06,33,7657.681800155291,58,78.77449194748006,11.731991689514144,2.899027461596955
2216,Tecnologia,Júnior,M,Parda,2019-06-05,36,3779.715311694238,82,62.980062288702136,22.8324535387263,2.7852353009828743
2217,Produtos Digitais,Pleno,M,Branca,2019-11-28,44,8782.406775188556,76,75.33247389470623,12.829148698593826,2.8093965259755875
2218,Tecnologia,Líder,M,Branca,2021-10-27,38,20262.63680676335,53,66.17030915619713,21.638157011458386,3.3879033398629734
2219,Backoffice,Pleno,M,Branca,2016-01-06,41,5450.717359438611,123,74.32592609357836,11.707722610412453,3.0304451276052506
2220,Comercial,Sênior,M,Parda,2018-04-13,34,10582.831351238918,96,64.58050122400827,12.251192574428492,3.272766718354832
2221,Crédito,Júnior,M,Parda,2015-10-02,29,3906.735098658076,126,78.5054758073845,10.774538919544169,2.728031977920112
2222,Risco & Compliance,Júnior,F,Parda,2015-09-25,33,3424.4126366256573,127,78.068521994434,10.55928271832329,2.825782215158102
2223,Comercial,Júnior,F,Parda,2016-12-15,29,2683.569111044373,112,65.838447886868,10.79749997241567,2.7374027878574485
2224,Comercial,Pleno,F,Parda,2019-11-07,43,6323.47553270237,77,65.64083379471064,10.469405885316633,3.0367572519721464
2225,Comercial,Júnior,M,Branca,2022-11-04,38,2644.41394771438,40,69.60525967186636,14.004564386829111,2.927281113482391
2226,Tecnologia,Júnior,Outro,Amarela,2019-11-08,37,4168.624209892156,77,62.89511760447558,20.02905362982199,2.698855820243455
2227,Tecnologia,Sênior,M,Parda,2018-05-09,41,12562.476859257276,95,66.62325583591225,20.31848701869375,3.21554864613189
2228,Risco & Compliance,Sênior,F,Branca,2015-10-28,21,10620.964429828213,126,79.1215761960403,11.709972713130028,3.305145354363954
2229,Tecnologia,Pleno,M,Branca,2020-07-01,37,6503.264837961808,69,67.11621223686478,21.267979307357365,3.0263223749516857
2230,Tecnologia,Júnior,F,Branca,2017-09-17,26,3615.881701416123,103,65.92947033885277,21.368936012747213,3.059345463782068
2231,Produtos Digitais,Júnior,F,Branca,2021-02-22,33,4539.896101517684,61,75.95192160395625,11.52355612642401,2.9582220185959773
2232,Comercial,Júnior,F,Parda,2024-10-06,32,2568.884696657673,17,66.56946317029139,14.758590810114312,2.6459753681590246
2233,Backoffice,Pleno,F,Parda,2016-02-11,37,5656.648349806887,122,77.80346759520698,11.563756197633301,3.0975437993351793
2234,Backoffice,Sênior,M,Parda,2017-02-13,35,10728.800559665273,110,71.62405955350107,12.632610250544465,3.183187075297218
2235,Crédito,Pleno,F,Parda,2019-09-23,42,6682.320869513593,78,71.57737699771879,13.029805443824651,2.827884837456493
2236,Risco & Compliance,Júnior,M,Parda,2024-09-05,30,3228.893930587529,18,79.1215761960403,12.256450137381615,2.7424781830094367
2237,Backoffice,Pleno,M,Parda,2022-09-18,38,5834.337694390494,42,78.01623944841096,12.989324915763277,3.1059700519156253
2238,Comercial,Júnior,M,Branca,2023-12-23,34,2966.643600219465,26,65.07393710146052,12.200140362092695,2.75518005170427
2239,Comercial,Pleno,M,Branca,2018-05-03,24,5403.483044227594,95,63.920633909804884,9.27981763239429,2.902516328103332
2240,Comercial,Pleno,F,Parda,2024-11-29,28,5133.399970325749,15,66.43003502022557,13.58271079950056,3.1005767680836325
2241,Produtos Digitais,Pleno,M,Branca,2016-01-11,33,8366.842328888246,123,74.49764693003144,11.521695560907725,3.077511574175545
2242,Comercial,Júnior,M,Branca,2015-07-13,40,3378.725928307031,129,66.95023253559681,10.390059459741162,2.8948260454477115
2243,Risco & Compliance,Júnior,F,Preta,2023-07-20,36,2910.3004916968944,32,76.56740370118371,12.756507671893742,2.728227041150371
2244,Backoffice,Líder,M,Parda,2024-04-07,26,13014.32287480552,23,75.67525178549641,10.886528818279428,2.998308989038158
2245,Backoffice,Júnior,F,Branca,2015-11-27,33,2739.046210380352,125,74.20302352241097,11.082998472871743,2.745350795238443
2246,Risco & Compliance,Júnior,F,Parda,2016-02-19,46,3605.6548067309086,122,73.61848728782216,11.700689412468293,3.122380076889874
2247,Comercial,Júnior,M,Parda,2015-05-02,34,2792.33428482388,132,64.51771392720251,9.751984226390054,2.893340015706686
2248,Produtos Digitais,Júnior,M,Branca,2016-01-17,32,4514.196101198704,123,76.92537002468899,11.4822889689553,2.7828793706819472
2249,Risco & Compliance,Pleno,F,Branca,2017-02-03,36,5718.816591807132,110,77.7747860673281,10.393053214752188,2.938644102351731
2250,Comercial,Sênior,M,Amarela,2024-09-10,38,11322.869863776805,18,65.94299503503692,11.762104591768342,3.320116466735786
2251,Comercial,Júnior,M,Branca,2021-09-03,31,3054.672370086388,54,72.59339089998021,14.461789191934072,2.913057810402508
2252,Backoffice,Pleno,M,Branca,2022-10-12,37,5971.509830213974,41,71.76615376155345,12.125255037234153,3.1809532150120368
2253,Crédito,Pleno,F,Parda,2022-10-03,32,6626.11731165025,41,73.98243197302772,11.791309285052408,3.1576846908795573
2254,Produtos Digitais,Pleno,M,Parda,2020-05-07,38,8785.246113791878,71,74.00217002607427,8.945722850759951,2.9214316433810947
2255,Backoffice,Sênior,F,Branca,2022-12-20,35,8549.713812740556,39,74.64718154737211,13.079281925392495,3.102651384400124
2256,Risco & Compliance,Sênior,M,Branca,2020-12-14,36,9511.409023419006,63,73.67244900141642,14.743946429805023,3.06941191157835
2257,Risco & Compliance,Júnior,F,Branca,2018-02-22,29,3196.561773676482,97,76.55102875901154,13.007091542314727,2.760113476324181
2258,Tecnologia,Sênior,F,Não declarado,2020-08-10,29,13826.358927428895,67,69.18548998326709,22.475884948966055,3.270286814531289
2259,Tecnologia,Pleno,M,Branca,2020-05-01,39,8073.585382434812,71,64.91584351855069,19.332849518412324,2.921225145872663
2260,Tecnologia,Líder,F,Parda,2023-03-25,33,18846.50233400039,35,67.62486069208548,22.502615059953257,3.208565267833578
2261,Produtos Digitais,Pleno,F,Preta,2024-10-23,35,8275.29472561181,16,72.65257117286434,11.943477886735577,2.898226892856299
2262,Risco & Compliance,Líder,F,Branca,2019-02-09,32,14667.96949017884,86,74.6103287948006,10.369039941689833,3.2897523941015834
2263,Backoffice,Sênior,M,Indígena,2022-08-18,39,10470.942299560107,43,74.31121041254414,10.506972456713365,3.296339814612017
2264,Tecnologia,Júnior,F,Amarela,2015-12-31,30,4072.829643334722,123,67.17074978152698,19.246947432012053,2.8289709529132825
2265,Risco & Compliance,Pleno,M,Preta,2022-10-06,33,6909.811379896148,41,74.05139822005589,10.802032772716666,3.0517965684732338
2266,Crédito,Líder,F,Branca,2018-09-17,38,17075.038613002256,90,74.55552634873597,11.534523357895258,3.21354117826151
2267,Risco & Compliance,Sênior,F,Parda,2015-05-24,41,12532.71558532239,131,77.69052129438532,12.02432415560262,3.1565504568935148
2268,Crédito,Júnior,F,Parda,2018-08-18,30,3842.2980908921472,91,75.51357800804965,13.566561298831337,2.7194850406013757
2269,Comercial,Pleno,M,Não declarado,2021-02-06,45,6259.974888326314,61,65.246295902142,11.764043773722086,3.0727203159522536
2270,Risco & Compliance,Júnior,F,Branca,2016-03-11,35,3173.082987740116,121,76.3386077744721,12.186548954683678,2.812962366414
2271,Comercial,Júnior,F,Parda,2024-03-26,27,3106.220050813361,23,68.94290707371067,10.546298589040061,2.9388865373350597
2272,Tecnologia,Pleno,M,Branca,2015-10-11,36,7669.742084693998,126,66.95793066583498,18.431762006556518,3.085483839216648
2273,Tecnologia,Júnior,M,Branca,2024-04-17,31,3631.022236314281,22,70.06003717241236,19.584200844686215,2.8718224905706253
2274,Crédito,Sênior,F,Branca,2022-01-25,36,10833.02520232386,50,75.085485650917,11.330343820596072,3.136776891422528
2275,Backoffice,Júnior,F,Parda,2018-04-18,33,2770.4942273629104,96,75.01861952485412,11.965984744472863,2.5925049889469083
2276,Risco & Compliance,Sênior,M,Parda,2018-11-27,34,11243.907639910212,88,73.49293568637484,12.623283770463393,3.2252542835113096
2277,Produtos Digitais,Júnior,F,Parda,2022-05-27,28,3962.68383632398,46,74.854967881749,13.39696943569848,2.758349493855278
2278,Risco & Compliance,Júnior,F,Não declarado,2021-01-04,39,3065.9387433193706,62,76.41968600729055,13.129054063318259,2.7865758921858155
2279,Crédito,Júnior,M,Branca,2021-09-17,27,3720.097033882437,54,77.28291164721716,10.02828599435521,2.8011427593483282
2280,Comercial,Júnior,M,Parda,2018-11-21,27,3028.320746361672,88,66.31176324712403,12.973997998845233,2.7920832327848153
2281,Comercial,Júnior,M,Branca,2019-11-16,36,2610.90764690304,76,67.9141670515786,11.69460436206443,2.8829325137964665
2282,Tecnologia,Júnior,F,Branca,2024-11-22,43,3601.856068829391,15,66.99577180654894,18.35393008745555,2.6579144012352853
2283,Tecnologia,Pleno,F,Parda,2017-02-19,31,8366.055278726986,110,66.72415643901884,22.47418172010528,3.0043606202857713
2284,Comercial,Júnior,M,Amarela,2019-03-06,38,3229.712878079956,85,66.17934264673204,10.925673259691528,2.745459797978736
2285,Comercial,Pleno,F,Parda,2017-12-01,40,5681.844211099213,100,65.68251919701346,11.954376219278474,2.8633032956825217
2286,Comercial,Pleno,M,Parda,2022-08-24,38,6788.729673680116,43,67.11634423422757,12.46612686793165,2.868925768407055
2287,Backoffice,Sênior,M,Branca,2022-08-20,32,8293.3182888209,43,71.1628470016356,12.653479028938628,3.321368431293058
2288,Tecnologia,Sênior,F,Branca,2017-12-03,27,14229.630139595703,100,67.14384200981452,17.974094809205027,3.144464265922878
2289,Tecnologia,Pleno,M,Parda,2015-10-25,21,6927.83645809052,126,66.4714452759872,19.755622000768884,2.879454479874847
2290,Comercial,Júnior,M,Branca,2015-02-11,32,2558.184762272177,134,64.49785823608762,8.945722850759951,2.587616302393614
2291,Risco & Compliance,Júnior,M,Branca,2019-04-10,41,3234.469956153144,84,72.93319378687879,13.278766948700925,2.800096656448847
2292,Tecnologia,Líder,F,Parda,2019-02-06,27,17956.708666989423,86,64.65629744040204,21.707202542290087,3.3246536188742577
2293,Comercial,Júnior,F,Branca,2024-11-16,38,3035.180104686114,15,70.5416269844234,11.342429834781315,2.760735207968642
2294,Risco & Compliance,Júnior,M,Branca,2019-09-11,28,3593.805131964147,78,75.14776989715769,12.899848974194493,2.8614528635952357
2295,Comercial,Júnior,F,Parda,2017-07-24,34,3308.1877219354024,104,64.1248104605549,11.189617426676145,2.740528832682257
2296,Comercial,Júnior,Outro,Parda,2023-11-27,38,2911.1069996505225,27,68.2067401294773,9.881209131123038,3.0078433780045937
2297,Comercial,Júnior,F,Preta,2019-11-28,30,2936.8611693357147,76,65.0031644340882,12.7563152187532,2.8629075377623483
2298,Comercial,Sênior,M,Parda,2020-12-26,35,8944.53319098842,63,66.62964829326938,12.575173232612855,3.342414968737639
2299,Comercial,Júnior,F,Branca,2015-12-16,31,2592.7928479930474,124,67.89577179852982,14.178534549896886,2.6288308166973327
2300,Tecnologia,Pleno,M,Amarela,2018-10-29,38,7817.733728028805,89,64.93982712085109,19.538972043048172,2.877335942755447
2301,Produtos Digitais,Júnior,F,Parda,2024-06-08,35,3520.7917150465214,21,74.84861431254453,12.852670387824032,2.777767043464389
2302,Risco & Compliance,Júnior,F,Branca,2020-11-21,34,3531.4918182272418,64,76.84891780252583,12.151372905080644,2.803914196784689
2303,Risco & Compliance,Sênior,F,Branca,2018-06-11,43,11128.997478573418,94,71.10181524153505,12.00680549504687,3.168404854059254
2304,Tecnologia,Júnior,M,Parda,2021-04-02,37,3410.905850504344,60,67.23655010932002,21.941574432229555,2.6284601735382296
2305,Backoffice,Sênior,F,Parda,2024-02-06,29,9612.64038901105,25,77.87540660879786,12.111545174116257,3.40088129660461
2306,Tecnologia,Pleno,M,Parda,2017-09-27,33,6786.744862354722,102,66.32620897963442,20.52569444707221,2.8620860807489663
2307,Comercial,Júnior,M,Parda,2020-01-18,33,2944.8634867593705,74,70.40848256372054,10.972677611017643,2.8598619399860805
2308,Risco & Compliance,Líder,F,Parda,2024-07-31,34,17982.823565399034,19,75.4883142595488,15.105688558899205,3.4621106868934355
2309,Comercial,Júnior,M,Não declarado,2016-09-21,49,2965.727364069573,115,65.95938276329132,13.077492134196506,2.9070254588345055
2310,Tecnologia,Sênior,F,Parda,2022-03-11,36,11182.622443615806,48,65.05766104967512,21.63882860553352,3.094575014066687
2311,Risco & Compliance,Júnior,M,Branca,2021-02-20,21,3521.590395004716,61,76.19463392552856,9.83331873539112,2.8891047849934686
2312,Backoffice,Sênior,M,Parda,2021-10-16,30,8607.289986369526,53,71.84833480340457,13.813492768969143,3.2684635782050786
2313,Tecnologia,Júnior,F,Branca,2018-07-05,22,4018.368608666373,93,66.13886384482842,19.36463351359819,2.7513174591359224
2314,Crédito,Pleno,F,Parda,2018-02-19,32,6857.259238676774,97,76.53201319643232,11.468568592331323,2.9973665694862253
2315,Backoffice,Sênior,F,Amarela,2021-11-02,22,9368.16401341876,52,72.99559751590891,10.11453435331069,3.0498197683345243
2316,Comercial,Sênior,Outro,Parda,2017-02-25,28,11054.305113572424,109,66.59838415736283,13.230916534050666,2.88165556980873
2317,Comercial,Sênior,F,Parda,2019-03-12,24,10625.810573022003,85,68.29955434298593,13.329699584745184,3.039317309829629
2318,Tecnologia,Sênior,M,Parda,2016-11-17,36,10748.415488581022,113,65.20961808407745,19.074523999681194,3.004721019568521
2319,Tecnologia,Sênior,F,Branca,2015-01-31,34,11735.65367975601,135,64.50759134170791,16.792680343403987,3.3718812245926846
2320,Tecnologia,Júnior,M,Branca,2024-09-10,35,4167.285743456136,18,64.70813707434952,19.750599791983245,2.761785334442493
2321,Backoffice,Júnior,F,Parda,2019-04-25,33,2438.168874106145,83,73.34056274942488,11.030075287341655,2.5663389227895776
2322,Crédito,Júnior,M,Parda,2024-09-08,25,3496.8373168811386,18,73.76653409669392,13.914034324470203,2.638496495670688
2323,Risco & Compliance,Pleno,M,Parda,2016-05-27,37,7051.09482496441,119,74.74039629996741,8.945722850759951,3.0464735972491255
2324,Tecnologia,Pleno,M,Branca,2020-11-13,45,7774.176192340295,64,64.28488957543978,22.8324535387263,2.9613360942851266
2325,Produtos Digitais,Pleno,F,Parda,2017-01-03,36,8733.093251113782,111,75.77344217239478,10.24339480514292,2.9393934370256924
2326,Backoffice,Júnior,F,Parda,2022-11-23,31,3042.9665308221074,40,74.72815995728315,11.858139515212818,2.694215973437353
2327,Produtos Digitais,Pleno,F,Parda,2022-10-31,25,8566.634589222065,40,78.03485063040874,10.466435353312647,3.1326003737697223
2328,Comercial,Júnior,M,Parda,2016-02-16,28,3289.3858748330867,122,63.37810756092346,12.02083873929017,2.745425470427825
2329,Crédito,Júnior,F,Parda,2024-02-12,36,3600.789841845272,25,79.1215761960403,14.159267640617024,2.9605130300637903
2330,Comercial,Pleno,M,Parda,2016-12-11,40,5824.353289662568,112,67.91667344706512,12.304474740869324,2.9339256864700185
2331,Comercial,Sênior,F,Branca,2021-02-15,35,9915.727329743762,61,69.87016694273339,10.761825726153402,3.4621106868934355
2332,Comercial,Pleno,M,Preta,2024-11-06,38,6390.10460882661,16,67.24838910211598,12.91427343874374,3.1601350349507453
2333,Risco & Compliance,Pleno,M,Branca,2023-10-26,38,7345.0859387402525,28,75.16265330431722,13.373792515299868,3.071812084943345
2334,Crédito,Júnior,M,Não declarado,2024-07-23,37,3214.246458869168,19,75.48167492614321,10.865097191763786,2.793164481844738
2335,Comercial,Pleno,F,Branca,2018-06-04,30,5715.738232747927,94,67.81079024662921,14.848946794408095,2.9233277056299616
2336,Tecnologia,Júnior,F,Branca,2016-01-21,35,4234.581820907714,123,66.40799968308252,19.991094756986637,2.9250754950570825
2337,Tecnologia,Pleno,F,Preta,2016-11-18,28,7676.651532921252,113,62.274160306001306,18.69651737681266,2.806675081758757
